ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumRhodium
636847,Ge2 La1 Rh2,184.53,2,486.2390,293.00,0.101325,8.75,1985,3,2.0
198471,Er1 Rh2 Si2,159.03,2,425.5810,293.00,0.101325,8.89,1983,3,2.0
640941,Ir1 Rh1 Si2 Tb1,159.99,2,509.3665,293.00,0.101325,10.57,1987,4,1.0
636850,Ge2 La1 Rh1,327.66,4,385.1645,293.00,0.101325,7.81,1990,3,1.0
198469,Rh2 Si2 Sm1,164.84,2,408.6710,293.00,0.101325,8.23,1983,3,2.0
977,Pu5 Rh4,773.65,4,1624.2980,293.00,0.101325,13.95,1977,2,4.0
198470,Ho1 Rh2 Si2,159.43,2,423.2510,293.00,0.101325,8.82,1983,3,2.0
636848,Ge3 La1 Rh1,196.17,2,457.7545,293.00,0.101325,7.75,1985,3,1.0
657338,Ga1 Rh1,27.09,1,170.7945,293.00,0.101325,10.47,1991,2,1.0
657339,As1 Rh1,121.98,4,175.9945,293.00,0.101325,9.58,1991,2,1.0
16066,La4 Rh2.91,710.21,4,849.7668,293.00,0.101325,7.95,1970,2,2.91
991,Rh1 Sb1,145.86,4,222.8245,293.00,0.101325,10.15,1977,2,1.0
657340,As2 Rh1,205.74,4,250.9145,293.00,0.101325,8.10,1991,2,1.0
190714,Eu1 Ge7 Rh3,1117.45,6,963.3135,293.00,0.101325,8.58,2013,3,3.0
174561,B2 Fe0.84 Rh2.58 Ru2.58 Zr2,268.00,2,772.5088,290.00,0.101325,9.57,2010,5,2.58
100758,Pr1 Rh1.2 Sn4.2,910.70,6,760.6974,293.00,0.101325,8.32,1980,3,1.2
100759,Rh1.1 Sn3.6 Tb1,2613.25,20,697.3860,293.00,0.101325,8.86,1980,3,1.1
100760,Rh1.1 Sn3.4 Tb1,2613.25,20,673.6480,293.00,0.101325,8.56,1980,3,1.1
103255,Er1 In1 Rh1,184.98,3,383.1545,293.00,0.101325,10.32,1974,3,1.0
249158,Cu4 In0.81 Rh0.19 Yb1,365.05,4,539.4484,100.00,0.101325,9.82,2006,4,0.19
104861,Mg44 Rh7,8178.92,8,1777.1615,293.00,0.101325,2.89,1971,2,7.0
616404,Be15.33 Rh2.33,165.42,1,373.6575,293.00,0.101325,3.75,1971,2,2.33
264490,Ba3 O9 Rh0.59 Ti2.41,397.26,2,731.0840,293.00,0.101325,6.11,2016,4,0.59
160375,Pr1 Rh2 Si2,168.33,2,399.2310,1.55,0.101325,7.88,2008,3,2.0
160374,Pr1 Rh2 Si2,168.44,2,399.2310,80.30,0.101325,7.87,2008,3,2.0
190749,Co0.8 La1 O3 Rh0.2,228.14,4,254.2659,10.00,0.101325,7.40,2013,4,0.2
249173,C6 H18 Cl3 O3 Rh1 S3,3237.28,8,441.8235,293.00,0.101325,1.81,2006,6,1.0
160385,Ge3 Pr1 Rh1,192.09,2,459.7545,293.00,0.101325,7.95,2008,3,1.0
187328,Er5 Ge10 Rh4,696.88,2,1966.4980,8.00,0.101325,9.37,2013,3,4.0
90734,La1 Mn0.5 O3 Rh0.5,243.17,4,264.9143,293.00,0.101325,7.24,2000,4,0.5
172425,C5 H9 Na1 O12 Rh2,1222.67,4,486.2540,100.00,0.101325,2.64,2003,5,2.0
172424,C10 H18 N2 O10 Rh2,410.68,1,528.4070,100.00,0.101325,2.14,2003,5,2.0
150732,B1 Rh1,81.35,4,111.8855,293.00,0.101325,9.14,1959,2,1.0
190776,Cu0.25 La1 O3 Rh0.5 Zn0.25,248.57,4,269.6742,293.00,0.101325,7.21,2013,5,0.5
66280,Na1 O2 Rh1,128.99,3,156.0625,293.00,0.101325,6.03,1988,3,1.0
190777,Cu0.25 La0.75 O3 Pb0.25 Rh0.5 Zn0.25,246.31,4,286.7443,4.00,0.101325,7.73,2013,6,0.5
190775,Cu0.25 La1 O3 Rh0.5 Zn0.25,247.55,4,269.6742,4.00,0.101325,7.24,2013,5,0.5
106246,Al1 Rh1 U1,169.08,3,366.0845,37.00,0.101325,10.79,1992,3,1.0
264491,Ba3 O9 Rh0.432 Ti2.568,397.27,2,722.6824,293.00,0.101325,6.04,2016,4,0.432
103293,Er1 Rh1,38.34,1,268.3345,293.00,0.101325,11.62,1965,2,1.0
657400,C4 Rh1 Sc3,184.89,2,283.9985,293.00,0.101325,5.10,1992,3,1.0
103295,Er1 Rh2,416.00,8,369.4090,293.00,0.101325,11.80,1973,2,2.0
103294,Er1 Rh1,37.97,1,268.3345,293.00,0.101325,11.74,1972,2,1.0
103297,Er1 Rh5,97.36,1,672.6325,293.00,0.101325,11.47,1973,2,5.0
103296,Er1 Rh2,408.19,8,369.4090,293.00,0.101325,12.02,1976,2,2.0
103300,Er5 Rh3,356.89,2,1139.5235,293.00,0.101325,10.60,1973,2,3.0
190778,Cu0.25 La0.75 O3 Pb0.25 Rh0.5 Zn0.25,247.33,4,286.7443,293.00,0.101325,7.70,2013,6,0.5
66295,Nd1 Rh1.5 Ru0.5 Si2,167.69,2,402.5588,293.00,0.101325,7.97,1988,4,1.5
103298,Er1 Rh5,97.36,1,672.6325,293.00,0.101325,11.47,1989,2,5.0
66296,Nd1 Rh1.2 Ru0.8 Si2,168.58,2,402.5574,293.00,0.101325,7.93,1988,4,1.2
103302,Er4.32 Rh6 Sn18.68,5169.02,8,3546.1394,293.00,0.101325,9.11,1984,3,6.0
66297,Nd1 Rh1 Ru1 Si2,169.01,2,402.5565,293.00,0.101325,7.91,1988,4,1.0
103301,Er7 Rh3,488.81,2,1474.0435,293.00,0.101325,10.01,1972,2,3.0
636931,Ge6 Lu4 Rh7,560.09,2,1842.9415,293.00,0.101325,10.93,1985,3,7.0
66298,Nd1 Rh0.5 Ru1.5 Si2,170.01,2,402.5543,293.00,0.101325,7.86,1988,4,0.5
180293,Ce1 Ga1 Rh1,235.04,4,310.9145,293.00,0.101325,8.79,2011,3,1.0
66299,Nd1 Rh0.2 Ru1.8 Si2,170.75,2,402.5529,293.00,0.101325,7.83,1988,4,0.2
649222,Pr7 Rh3,550.90,2,1289.5935,293.00,0.101325,7.77,1973,2,3.0
636934,Ge10 Lu5 Rh4,694.84,2,2005.0480,293.00,0.101325,9.58,1984,3,4.0
649223,Pr1 Rh2,435.86,8,343.0590,293.00,0.101325,10.46,1982,2,2.0
636932,Ge13 Lu3 Rh4,704.97,2,1872.8780,293.00,0.101325,8.82,1985,3,4.0
649221,Pr1 Rh1,179.36,4,241.9845,293.00,0.101325,8.96,1965,2,1.0
636933,Ge8 Lu4 Rh1,249.76,1,1381.6745,293.00,0.101325,9.19,1990,3,1.0
649227,Pr3 Rh4 Sn13,910.70,2,2369.9980,293.00,0.101325,8.64,1980,3,4.0
23930,Rh17 S15,973.54,2,2199.2265,293.00,0.101325,7.50,1962,2,17.0
1101,Rh2 Sm3,1083.52,9,653.1990,293.00,0.101325,9.01,1977,2,2.0
649225,Pr2 Rh3 Si1,321.78,3,613.1295,293.00,0.101325,9.49,1987,3,3.0
649230,Pr3 Rh4 Sn13,910.70,2,2369.9980,293.00,0.101325,8.64,1982,3,4.0
649229,Pr5 Rh4 Sn10,908.48,2,2295.7480,293.00,0.101325,8.39,1989,3,4.0
1111,Pu31 Rh20,4530.86,4,9585.4900,293.00,0.101325,14.05,1977,2,20.0
628767,Cu1 Rh2 S4,938.31,8,393.9550,293.00,0.101325,5.58,1967,3,2.0
657436,Ce1 Rh1 Ru1 Si2,170.32,2,398.4365,293.00,0.101325,7.77,1992,4,1.0
628764,Cu1 Rh1,51.90,2,164.6245,293.00,0.101325,10.54,1964,2,1.0
628770,Cu1 Rh2 S3.6 Se0.4,952.18,8,412.7134,293.00,0.101325,5.76,1976,4,2.0
97772,Mn0.6 Nd0.8 O4 Rh0.4 Sr1.2,185.28,2,357.9258,293.00,0.101325,6.42,2003,5,0.4
427575,C6 H38 Cl2 N16 O4 Rh2 Ru1,1348.37,2,772.5970,295.00,0.101325,1.90,2015,7,2.0
52890,Ce6 P17 Rh32,2467.79,3,4601.5940,293.00,0.101325,9.29,1988,3,32.0
628769,Cu1 Rh2 S3.8 Se0.2,945.52,8,403.3342,293.00,0.101325,5.67,1976,4,2.0
97774,Mn0.6 Nd0.8 O4 Rh0.4 Sr1.2,184.66,2,357.9258,50.00,0.101325,6.44,2003,5,0.4
628774,Cu1 Rh2 S0.8 Se3.2,1050.01,8,544.0222,293.00,0.101325,6.88,1976,4,2.0
97773,Mn0.6 Nd0.8 O4 Rh0.4 Sr1.2,184.93,2,357.9258,160.00,0.101325,6.43,2003,5,0.4
200014,Mo1 O6 Rh2,192.27,2,394.0830,293.00,0.101325,6.81,1977,3,2.0
628775,Cu1 Rh2 Se4,1079.73,8,581.5390,293.00,0.101325,7.15,1967,3,2.0
166892,I0.9 Rh4 Sb12,804.35,2,1979.5080,296.00,0.101325,8.17,2010,3,4.0
628772,Cu1 Rh2 S2.4 Se1.6,994.01,8,468.9886,293.00,0.101325,6.27,1976,4,2.0
97775,Mn0.6 Nd0.8 O4 Rh0.4 Sr1.2,184.63,2,357.9258,2.00,0.101325,6.44,2003,5,0.4
86826,Nb1 O4 Rh1,66.69,1,257.9805,293.00,0.101325,6.42,1998,3,1.0
86827,O4 Rh1 Ta1,66.86,1,346.0205,293.00,0.101325,8.59,1998,3,1.0
86828,O4 Rh1 Sb1,66.12,1,286.8205,293.00,0.101325,7.20,1998,3,1.0
628777,Cu1 Rh2 Se4,1080.05,8,581.5390,293.00,0.101325,7.15,1982,3,2.0
82865,H88 Na10 O112 Rh2 W19 Zn3,4944.39,2,6001.9010,293.00,0.101325,4.03,1996,6,2.0
411393,In4 Rh1 Yb1,271.17,2,733.3945,293.00,0.101325,8.98,2000,3,1.0
411392,Gd1 In2 Rh1,345.40,4,487.9645,293.00,0.101325,9.38,2000,3,1.0
11729,La1 Mn3 O12 Rh4,421.82,2,900.0160,298.00,0.101325,7.09,2019,4,4.0
645173,Nb1 P1 Rh1,169.37,4,224.9545,293.00,0.101325,8.82,1983,3,1.0
264504,Bi1 Mn1.05 Rh0.02,6221.91,128,268.6885,293.00,0.101325,9.18,2015,3,0.02
103360,Dy1 Rh1,39.41,1,263.5745,293.00,0.101325,11.11,1976,2,1.0
103359,Dy1 Rh1,39.10,1,263.5745,293.00,0.101325,11.19,1972,2,1.0
103362,Dy1 Rh2,419.01,8,364.6490,293.00,0.101325,11.56,1961,2,2.0
103361,Dy1 Rh2,412.99,8,364.6490,293.00,0.101325,11.73,1976,2,2.0
103364,Dy1 Rh3 Si2,92.29,1,521.8955,293.00,0.101325,9.39,1981,3,3.0
103363,Dy1 Rh5,98.40,1,667.8725,293.00,0.101325,11.27,1973,2,5.0
412960,C4 Al2 Cl7 O4 Rh1,856.66,2,515.2245,293.00,0.101325,2.00,2003,5,1.0
268302,B3 Fe0.86 Rh1 Ru5.11,227.29,2,698.0062,293.00,0.101325,10.20,2017,4,1.0
412961,C4 Cl7 Ga2 O4 Rh1,824.37,2,600.7045,143.00,0.101325,2.42,2003,5,1.0
59326,C1 B2 Er1 Rh1.84,143.27,2,386.8701,292.00,0.101325,8.97,1998,4,1.84
61129,H14 Cl6 N3 O1 Rh1,1210.38,4,385.9065,293.00,0.101325,2.12,1986,5,1.0
428461,O12 Rh2 S3,1242.79,6,490.3290,153.00,0.101325,3.93,2017,3,2.0
421778,H4 O14 Rh2 S3,954.61,4,526.3590,153.00,0.101325,3.66,2017,4,2.0
90869,As1 Ce1 Rh1,239.09,4,316.1145,293.00,0.101325,8.78,2000,3,1.0
90870,Ce1 Rh1 Sb1,269.07,4,362.9445,293.00,0.101325,8.96,2000,3,1.0
431252,Rh4 Si1.029 Sm1 Sn0.971,454.97,4,698.7965,293.00,0.101325,10.20,2016,4,4.0
198497,Ce1 Ge2 Rh2,179.82,2,487.4490,293.00,0.101325,9.00,1988,3,2.0
431250,Er1 Rh4 Si1.611 Sn0.389,421.42,4,662.9750,293.00,0.101325,10.45,2016,4,4.0
431251,Er1 Rh4 Si1.889 Sn0.111,411.17,4,637.7870,293.00,0.101325,10.30,2016,4,4.0
61146,Ge2 Rh2 U1,165.45,2,585.3590,300.00,0.101325,11.75,1985,3,2.0
431248,Er1 Rh4 Si1.713 Sn0.287,416.91,4,653.7333,293.00,0.101325,10.42,2016,4,4.0
431249,Rh4 Si1.217 Sn0.783 Yb1,434.69,4,704.4529,293.00,0.101325,10.76,2016,4,4.0
431247,Er1 Rh4 Si1.431 Sn0.569,429.34,4,679.2837,293.00,0.101325,10.51,2016,4,4.0
431246,Lu1 Rh4 Si1.39 Sn0.61,427.21,4,690.7084,293.00,0.101325,10.74,2016,4,4.0
242072,Rh4 Si2 Yb1,406.09,4,633.5100,293.00,0.101325,10.36,2016,3,4.0
632955,Fe4 Ni4 Rh1 S8,1026.33,4,815.8265,293.00,0.101325,5.28,1976,4,1.0
604283,Ce7 Rh3,558.00,2,1284.0635,293.00,0.101325,7.64,1993,2,3.0
426486,Ge4 Ho1 Rh6,167.42,1,1061.7370,293.00,0.101325,10.53,2013,3,6.0
242071,Rh4 Si2 Tm1,408.12,4,629.4000,293.00,0.101325,10.24,2016,3,4.0
426485,Gd1 Ge4 Rh6,168.57,1,1054.0570,293.00,0.101325,10.38,2013,3,6.0
242069,Dy1 Rh4 Si2,414.11,4,622.9700,293.00,0.101325,9.99,2016,3,4.0
242070,Ho1 Rh4 Si2,411.24,4,625.4000,293.00,0.101325,10.10,2016,3,4.0
426482,Ge4 La1 Rh6,171.87,1,1035.7170,293.00,0.101325,10.01,2013,3,6.0
242068,Rh4 Si2 Y1,406.14,4,549.3750,293.00,0.101325,8.98,2016,3,4.0
426484,Ge4 Rh6 Sm1,169.04,1,1047.1570,293.00,0.101325,10.29,2013,3,6.0
431257,Rh4 Si2 Tb1,413.58,4,619.3900,293.00,0.101325,9.95,2016,3,4.0
198502,Dy1 Ge2 Rh2,171.43,2,509.8290,293.00,0.101325,9.88,1988,3,2.0
426483,Ge4 Pr1 Rh6,170.43,1,1037.7170,293.00,0.101325,10.11,2013,3,6.0
106401,Ce1 Ge2.33 Rh0.67,320.70,4,376.9746,293.00,0.101325,7.81,1991,3,0.67
198500,Gd1 Ge2 Rh2,176.35,2,504.5790,293.00,0.101325,9.50,1988,3,2.0
431256,Er1 Rh4 Si2,408.73,4,627.7300,293.00,0.101325,10.20,2016,3,4.0
198501,Ge2 Rh2 Tb1,171.58,2,506.2490,293.00,0.101325,9.80,1988,3,2.0
431254,Rh4 Sc1 Si2,391.76,4,505.4300,300.00,0.101325,8.57,2016,3,4.0
198498,Ge2 Pr1 Rh2,179.94,2,488.2390,293.00,0.101325,9.01,1988,3,2.0
431255,Lu1 Rh4 Si1.956,404.62,4,634.2042,293.00,0.101325,10.41,2016,3,4.0
604294,Pu1 Rh2 Si2,164.20,2,502.3210,293.00,0.101325,10.16,1993,3,2.0
198499,Ge2 Nd1 Rh2,176.89,2,491.5690,293.00,0.101325,9.23,1988,3,2.0
242080,Er1 Rh4 Si1 Sn1,443.39,4,718.3340,293.00,0.101325,10.76,2016,4,4.0
88522,La2 Mg1 O6 Rh1,247.41,2,499.1985,293.00,0.101325,6.70,1999,4,1.0
88523,La2 O6 Rh1 Zn1,250.08,2,540.2585,293.00,0.101325,7.17,1999,4,1.0
242078,Dy1 Rh4 Si1 Sn1,446.55,4,713.5740,293.00,0.101325,10.61,2016,4,4.0
242079,Ho1 Rh4 Si1 Sn1,444.48,4,716.0040,293.00,0.101325,10.70,2016,4,4.0
242077,Rh4 Si1 Sn1 Tb1,447.81,4,709.9940,293.00,0.101325,10.53,2016,4,4.0
103432,Eu1 Rh2,425.60,8,354.1090,293.00,0.101325,11.05,1983,2,2.0
637070,Ge1 Mn1 Rh2,219.26,4,329.6790,293.00,0.101325,9.99,1976,3,2.0
637071,Ge1 Mn1 Rh2,219.26,4,329.6790,293.00,0.101325,9.99,1985,3,2.0
645263,Nb0.85 Rh1.15,61.00,2,195.2092,293.00,0.101325,10.63,1964,2,1.15
242076,Gd1 Rh4 Si1 Sn1,450.45,4,708.3240,293.00,0.101325,10.44,2016,4,4.0
637069,Ge1 Mn1 Rh1,132.27,3,228.6045,293.00,0.101325,8.61,1973,3,1.0
645261,Nb1.3 Rh2.7,349.01,6,393.6842,293.00,0.101325,11.24,1964,2,2.7
242075,Rh4 Si1 Sm1 Sn1,453.13,4,701.4240,293.00,0.101325,10.28,2016,4,4.0
645267,Nb1.2 Rh0.8,486.92,15,192.3516,293.00,0.101325,9.84,1961,2,0.8
645264,Nb0.9 Rh1.1,183.22,6,194.8010,293.00,0.101325,10.59,1964,2,1.1
242074,Nd1 Rh4 Si1 Sn1,459.77,4,695.3140,293.00,0.101325,10.05,2016,4,4.0
242073,Rh4 Si1 Sn1 Y1,406.09,4,639.9790,293.00,0.101325,10.47,2016,4,4.0
645271,Nb1 Rh1,271.14,9,193.9845,293.00,0.101325,10.69,1964,2,1.0
645268,Nb0.8 Rh0.2,34.04,2,94.5429,293.00,0.101325,9.22,1976,2,0.2
645269,Nb3 Rh1,133.82,2,379.8045,293.00,0.101325,9.43,1956,2,1.0
106425,Ce2 Rh1 Si3,498.88,4,465.5725,300.00,0.101325,6.20,1993,3,1.0
106424,Ce1 Rh2,429.51,8,342.2690,293.00,0.101325,10.59,1993,2,2.0
645275,Nb1 Rh3,57.38,1,396.1335,293.00,0.101325,11.46,1964,2,3.0
645279,Nb0.9 Rh1.1,183.22,6,194.8010,293.00,0.101325,10.59,1964,2,1.1
645277,Nb1.2 Rh2.8,349.01,6,394.5006,293.00,0.101325,11.26,1964,2,2.8
645282,Nb1.2 Rh0.8,482.81,15,192.3516,293.00,0.101325,9.92,1970,2,0.8
645280,Nb1 Rh1,30.77,1,193.9845,293.00,0.101325,10.47,1964,2,1.0
645281,Nb1.3 Rh0.7,491.66,15,191.5352,293.00,0.101325,9.70,1964,2,0.7
242083,Lu1 Rh4 Si1 Sn1,436.35,4,726.0440,293.00,0.101325,11.05,2016,4,4.0
604324,Ce5 Rh3,817.78,4,1003.8235,293.00,0.101325,8.15,1993,2,3.0
242081,Rh4 Si1 Sn1 Tm1,441.15,4,720.0040,293.00,0.101325,10.84,2016,4,4.0
604327,Ce1 Rh1,175.96,4,241.1945,293.00,0.101325,9.10,1993,2,1.0
242082,Rh4 Si1 Sn1 Yb1,437.91,4,724.1140,293.00,0.101325,10.98,2016,4,4.0
624810,Co8 Rh1 S8,993.41,4,829.0265,293.00,0.101325,5.54,1986,3,1.0
604329,Ce1 Rh3,65.06,1,443.3435,293.00,0.101325,11.32,1993,2,3.0
624811,Co1 Rh1 S4,176.84,2,288.2605,293.00,0.101325,5.41,1982,3,1.0
624812,Co1 Rh2 S4,929.71,8,389.3350,293.00,0.101325,5.56,1987,3,2.0
657586,Co1 Dy1 Rh1 Si2,154.92,2,378.6765,293.00,0.101325,8.12,1992,4,1.0
604336,Ce5 Rh4,844.87,4,1104.8980,293.00,0.101325,8.69,1993,2,4.0
624816,Co1 Rh2 Se4,246.76,2,576.9190,293.00,0.101325,7.76,1968,3,2.0
624817,Co1 Rh2 Sn1,233.76,4,379.7690,293.00,0.101325,10.79,1976,3,2.0
167017,Cu0.5 La1 O3 Rh0.5,246.78,4,269.2193,293.00,0.101325,7.25,2010,4,0.5
57171,Rh1 Si3 U2,112.29,1,661.3925,293.00,0.101325,9.78,1996,3,1.0
167016,La1 Mn0.5 O3 Rh0.5,243.92,4,264.9143,293.00,0.101325,7.21,2010,4,0.5
51799,Ni1 O6 Rh1 Sr3,882.00,6,518.6385,293.00,0.101325,5.86,2002,4,1.0
51800,Cu1 O6 Rh1 Sr3,597.44,4,523.4785,293.00,0.101325,5.82,2002,4,1.0
38356,P1 Rh2,166.83,4,233.1190,293.00,0.101325,9.28,1940,2,2.0
49700,Cl6 Rb2 Rh0.5 Sb0.5,973.04,4,495.0523,4.70,0.101325,3.38,1985,4,0.5
411821,Ho1 Rh1 Sn1,185.91,3,384.6945,293.00,0.101325,10.31,2001,3,1.0
240179,Ga5 Rh3,238.48,2,651.8235,293.00,0.101325,9.08,2003,2,3.0
411823,Rh1 Sn1 Yb1,180.06,3,392.8045,293.00,0.101325,10.87,2001,3,1.0
411825,Er1 Rh1 Sn1,182.89,3,387.0245,293.00,0.101325,10.54,2001,3,1.0
411824,Rh1 Sn1 Tm1,181.53,3,388.6945,293.00,0.101325,10.67,2001,3,1.0
187479,Rh3 U1,63.43,1,541.2535,293.00,0.101325,14.17,2012,2,3.0
200363,C27 O25 Rh12,4036.24,4,1937.1660,293.00,0.101325,3.19,1978,3,12.0
16448,O15 Pb3 Rh7,1229.17,4,1569.0765,293.00,0.101325,8.48,1980,3,7.0
199836,Bi0.7 Rh1 Te1.3,269.33,4,413.2405,293.00,0.101325,10.19,1971,3,1.0
199835,As1 Rh1 S1,190.90,4,208.0585,293.00,0.101325,7.24,1971,3,1.0
260051,B1 Rh2.67 Yb1,70.44,1,453.7199,109.00,0.101325,10.70,2008,3,2.67
38390,O4 Rh1 V1,60.24,1,216.0105,293.00,0.101325,5.95,1951,3,1.0
600290,Ho2 P7 Rh12,301.59,1,1759.5440,293.00,0.101325,9.69,1984,3,12.0
164219,H21 N3 Na2.7 O15 Rh1 S3,5756.18,12,562.5135,293.00,0.101325,1.95,2008,6,1.0
620776,Ce1 Co1 Rh1 Si2,163.95,2,356.2965,293.00,0.101325,7.22,1991,4,1.0
600298,Gd2 P7 Rh12,304.13,1,1744.1840,293.00,0.101325,9.52,1984,3,12.0
600301,As7 Rh12 Y2,327.27,1,1915.1440,293.00,0.101325,9.72,1984,3,12.0
600300,P7 Rh12 Yb2,301.52,1,1775.7640,293.00,0.101325,9.78,1984,3,12.0
600302,As7 Dy2 Rh12,327.75,1,2062.3340,293.00,0.101325,10.45,1984,3,12.0
51842,Rh1 Sb1 Tb1,251.09,4,381.7445,293.00,0.101325,10.10,2002,3,1.0
600304,As7 Er2 Rh12,326.80,1,2071.8540,293.00,0.101325,10.53,1984,3,12.0
77146,Ba1 Ge2 Rh2,206.31,2,484.6690,293.00,0.101325,7.80,1993,3,2.0
51845,Bi1 Dy1 Rh1,195.30,3,472.5545,293.00,0.101325,12.05,2002,3,1.0
77145,Ge2 Rh2 Sr1,187.54,2,434.9490,293.00,0.101325,7.70,1993,3,2.0
51844,Bi1 Rh1 Sm1,271.04,4,460.4045,293.00,0.101325,11.28,2002,3,1.0
633079,Fe1 P1 Rh1,112.74,3,187.8945,293.00,0.101325,8.30,1982,3,1.0
292016,Mo0.617 Rh0.383,29.57,2,97.9065,293.00,0.101325,11.00,1960,2,0.383
77151,C1 Lu1 Rh3,68.17,1,490.2045,293.00,0.101325,11.94,1972,3,3.0
292017,Mo0.191 Rh0.809,27.85,2,100.0938,293.00,0.101325,11.94,1960,2,0.809
600317,As7 Ho2 Rh12,326.77,1,2067.1940,293.00,0.101325,10.50,1984,3,12.0
83834,Fe0.977 P1 Rh1.023,440.04,12,188.9347,293.00,0.101325,8.56,1997,3,1.023
160665,H16 N10 O14 Rh2,800.28,2,582.3330,293.00,0.101325,2.42,2006,4,2.0
604422,Rh4 Sn13 Yb3,905.92,2,2466.3880,293.00,0.101325,9.04,1986,3,4.0
73032,Pu1 Rh2 Si2,164.08,2,502.3210,293.00,0.101325,10.17,1993,3,2.0
103569,Fe0.15 Ni0.55 Rh0.3,48.23,4,70.9904,293.00,0.101325,9.78,1976,3,0.3
641292,K1 P2 Rh2,195.90,2,303.1890,293.00,0.101325,5.14,1981,3,2.0
73046,Al1.67 Ba6 O15 Rh2.33 Yb2,435.02,1,1690.6652,293.00,0.101325,6.45,1993,5,2.33
292018,Mo0.053 Rh0.947,55.25,4,100.8024,293.00,0.101325,12.12,1960,2,0.947
653588,Rh1 Si1,104.33,4,129.1605,293.00,0.101325,8.22,1985,2,1.0
73047,Al2 Ba5.5 Ca0.5 O15 Rh2 Y2,436.76,1,1449.3140,293.00,0.101325,5.51,1993,6,2.0
73048,Al2 Ba6 O15 Rh4,435.75,1,1522.2830,293.00,0.101325,5.80,1993,4,4.0
167122,B1 Fe2.25 Rh0.75,175.20,4,212.2794,293.00,0.101325,8.05,2010,3,0.75
184066,Ce3 Rh5 Si1,633.20,4,953.8185,293.00,0.101325,10.01,2012,3,5.0
612646,C1 B1 Mo1.7 Rh0.3,161.67,4,216.2424,293.00,0.101325,8.88,1981,4,0.3
61404,As7 Rh12,274.95,1,1737.3340,293.00,0.101325,10.49,1985,2,12.0
61414,B2 La0.81 Rh3,235.59,3,437.3626,293.00,0.101325,9.25,1985,3,3.0
604459,Ce3 Rh2,1141.19,9,622.5090,293.00,0.101325,8.15,1993,2,2.0
637230,Ge1 Nb1 Rh1,183.87,4,266.5745,293.00,0.101325,9.63,1972,3,1.0
604463,Co1.6 Rh2.4 S8,177.13,1,593.3788,293.00,0.101325,5.56,1986,3,2.4
280622,Ce2 Rh15 Si7,685.66,2,1992.9595,293.00,0.101325,9.65,2001,3,15.0
103611,Fe0.6 Rh1.4 Y1,415.83,8,263.9193,294.00,0.101325,8.43,1983,3,1.4
103610,Fe0.94 Rh0.06,24.10,2,58.5635,294.00,0.101325,8.07,1966,2,0.06
649532,Pt0.44 Rh0.56,57.47,4,142.4413,293.00,0.101325,16.46,1964,2,0.56
649533,Pt0.6 Rh0.4 Se2,58.89,1,315.4038,293.00,0.101325,8.89,1979,3,0.4
421092,Ge1 Rh1 Ta1,181.96,4,354.6145,293.00,0.101325,12.94,2010,3,1.0
51052,O6 Rh1 Sm1 Sr3,952.13,6,610.2785,293.00,0.101325,6.39,1998,4,1.0
77226,C1 Nd1 Rh3,72.56,1,459.4745,293.00,0.101325,10.51,1972,3,3.0
51053,Eu1 O6 Rh1 Sr3,948.51,6,611.8885,293.00,0.101325,6.43,1998,4,1.0
51054,O6 Rh1 Sr3 Tb1,940.09,6,618.8485,293.00,0.101325,6.56,1998,4,1.0
51055,Dy1 O6 Rh1 Sr3,936.44,6,622.4285,293.00,0.101325,6.62,1998,4,1.0
24354,Rh3 Si4,395.16,4,415.5675,293.00,0.101325,6.99,1968,2,3.0
51056,Ho1 O6 Rh1 Sr3,933.34,6,624.8585,293.00,0.101325,6.67,1998,4,1.0
24355,Rh4 Si5,252.30,2,544.7280,293.00,0.101325,7.17,1968,2,4.0
51057,Er1 O6 Rh1 Sr3,930.71,6,627.1885,293.00,0.101325,6.71,1998,4,1.0
51058,O6 Rh1 Sr3 Yb1,924.09,6,632.9685,293.00,0.101325,6.82,1998,4,1.0
417584,Ce1 In3.21 Mg0.79 Rh1,266.20,2,628.9716,293.00,0.101325,7.85,2007,4,1.0
198517,Nd3 Rh4 Sn13,905.92,2,2379.9880,293.00,0.101325,8.73,1982,3,4.0
198518,Rh4 Sn13 Yb3,905.92,2,2466.3880,293.00,0.101325,9.04,1982,3,4.0
95776,F6 Li1 Rh1,295.93,3,222.0135,293.00,0.101325,3.74,2002,3,1.0
419082,Ce1 Rh1 Zn1,475.58,8,306.5645,293.00,0.101325,8.56,2008,3,1.0
24362,B1.001 Rh0.91,40.05,2,102.7996,293.00,0.101325,8.52,1960,2,0.91
419083,Pr1 Rh1 Zn1,478.26,8,307.3545,293.00,0.101325,8.54,2008,3,1.0
198516,Ce3 Rh4 Sn13,915.50,2,2367.6280,293.00,0.101325,8.59,1982,3,4.0
95778,F6 Li2 Rh1,194.86,2,228.9525,293.00,0.101325,3.90,2002,3,1.0
419084,Nd1 Rh1 Zn1,474.39,8,310.6845,293.00,0.101325,8.70,2008,3,1.0
417585,Ce1 In3.16 Mg0.84 Rh1,267.09,2,624.4461,293.00,0.101325,7.76,2007,4,1.0
419081,La1 Rh1 Zn1,497.28,8,305.3545,293.00,0.101325,8.16,2008,3,1.0
