ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumVanadium
72131,Nb0.226 O5 Ta0.774 V1,456.95,4,291.9880,293.00,0.101325,4.24,1992,4,1.0
238111,K0.25 O5 V2,544.52,6,191.6500,293.00,0.101325,3.51,2014,3,2.0
72132,Nb0.42 O5 Ta0.58 V1,457.12,4,274.9082,293.00,0.101325,3.99,1992,4,1.0
72133,Nb0.8 O5 Ta0.18 V1,457.10,4,237.8340,293.00,0.101325,3.46,1992,4,1.0
238110,K1 O8 V3,316.52,2,319.9120,293.00,0.101325,3.36,2014,3,3.0
38237,Cl3 V1,542.77,6,157.2900,293.00,0.101325,2.89,1947,2,1.0
194137,La1 Mn3 O12 V4,419.01,2,699.4780,293.00,0.101325,5.54,2014,4,4.0
203124,H1 Al0.32 As1.47 Fe3.94 O24 Sb0.47 Ti5.63 V2.11,834.89,2,1158.1819,293.00,0.101325,4.61,1989,8,2.11
641151,Ir1 V3,109.56,2,346.0200,293.00,0.101325,10.49,1956,2,3.0
72144,Ba1 O10 P2 V2,780.59,4,461.1500,294.00,0.101325,3.92,1992,4,2.0
641154,Ir3 V1,55.31,1,630.5400,293.00,0.101325,18.93,1967,2,1.0
641152,Ir1.04 V0.96,27.59,1,249.8304,293.00,0.101325,15.04,1965,2,0.96
641163,Ir1 V3,109.63,2,346.0200,293.00,0.101325,10.48,1963,2,3.0
641161,Ir2.66 V5.32,110.18,1,784.9128,293.00,0.101325,11.83,1961,2,5.32
194140,Mn0.75 O3 V1 Y0.25,205.61,4,162.3683,293.00,0.101325,5.25,2014,4,1.0
194141,Lu0.25 Mn0.75 O3 V1,203.69,4,183.8845,293.00,0.101325,6.00,2014,4,1.0
72175,Bi1 Mg2 O6 V1,527.58,4,404.5340,296.00,0.101325,5.09,1992,4,1.0
194138,Mn3 Nd1 O12 V4,415.09,2,704.8080,293.00,0.101325,5.64,2014,4,4.0
194139,Gd1 Mn3 O12 V4,411.88,2,717.8180,293.00,0.101325,5.79,2014,4,4.0
421942,Gd1 O8 Se2 V1,637.41,4,494.1020,293.00,0.101325,5.15,2010,4,1.0
260010,Cu1 O12 P2 Rb2 V2,535.06,2,590.2980,100.00,0.101325,3.66,2008,5,2.0
421943,H2 Nd2 O17 Se4 V2,1427.69,4,980.1990,293.00,0.101325,4.56,2010,5,2.0
406137,O8 V4 Yb1,276.80,2,504.7920,293.00,0.101325,6.06,1997,3,4.0
421941,Eu1 O8 Se2 V1,645.00,4,488.8120,293.00,0.101325,5.03,2010,4,1.0
70017,Cu0.828 O5 V2,361.35,4,234.4944,292.00,0.101325,4.31,1993,3,2.0
406860,Ba1 Ca0.6 Mn0.4 O7 V2,647.69,4,397.2370,293.00,0.101325,4.07,1997,5,2.0
241949,Mg1.67 O4 Si0.97 V0.15,538.94,8,139.4781,296.00,0.101325,3.44,2016,4,0.15
38315,P4 V1,317.69,4,174.8200,293.00,0.101325,3.66,1984,2,1.0
421944,O8 Se2 Tb1 V1,630.52,4,495.7720,293.00,0.101325,5.22,2010,4,1.0
72920,S4 V3,237.85,2,281.0760,295.00,0.101325,3.92,1993,2,3.0
72921,S4 V3,236.68,2,281.0760,170.00,0.101325,3.94,1993,2,3.0
72922,S4 V3,236.39,2,281.0760,100.00,0.101325,3.95,1993,2,3.0
240154,Co9.8 Sm1 V2.2,330.40,2,839.9320,293.00,0.101325,8.44,2003,3,2.2
240156,Li11 Sn3.4 V3.6,328.28,1,663.2590,293.00,0.101325,3.35,2003,3,3.6
240155,Li1 Sn1 V1.88,239.82,4,221.3962,293.00,0.101325,6.13,2003,3,1.88
407899,H4 N1 O8 V3,328.44,2,298.8510,295.00,0.101325,3.02,1998,4,3.0
608447,Al18 Mg3 V2,3118.54,8,660.4500,293.00,0.101325,2.81,1987,3,2.0
408052,Ag2 Mn1 O8 Sr1 V2,753.29,4,588.1720,293.00,0.101325,5.19,1998,5,2.0
72977,K2 O6 P1 V1,648.06,4,256.1040,296.00,0.101325,2.62,1993,4,1.0
248110,H10 Cs4 O32 V10,1553.60,2,1563.0880,293.00,0.101325,3.34,2010,4,10.0
72978,Na2 O6 P1 V1,542.89,4,223.8840,296.00,0.101325,2.74,1993,4,1.0
248108,H10 Cs4 O32 V10,1553.60,2,1563.0880,293.00,0.101325,3.34,2010,4,10.0
1414,Cu3 S4 V1,156.85,1,369.8460,293.00,0.101325,3.92,1977,3,1.0
248109,H10 Cs4 O32 V10,1553.60,2,1563.0880,293.00,0.101325,3.34,2010,4,10.0
38390,O4 Rh1 V1,60.24,1,216.0105,293.00,0.101325,5.95,1951,3,1.0
38391,O4 Sb1 V1,64.19,1,236.6860,293.00,0.101325,6.12,1951,3,1.0
38392,O4 Ti1 V1,61.88,1,162.8360,293.00,0.101325,4.37,1951,3,1.0
408193,Ag2 Ba1 Mn1 O8 V2,195.30,1,637.8920,293.00,0.101325,5.42,1998,5,2.0
408194,Ag1 Ca2 Mn2 O12 V3,2004.38,8,642.7180,293.00,0.101325,4.26,1998,5,3.0
240205,Er3.76 V34.2,511.03,1,2371.0456,293.00,0.101325,7.70,2004,2,34.2
408216,Ca3 Mn1 Na1 O17 V5,730.39,2,724.8530,293.00,0.101325,3.30,1998,5,5.0
418366,Bi19.427 Cd3.573 O42 V4,2192.18,2,5337.1777,293.00,0.101325,8.09,2008,4,4.0
77135,Bi3 O7.82 Pb1 V0.909,2252.34,11,1005.5466,293.00,0.101325,8.15,1995,4,0.909
38404,D1.86 O1 V3 Zr3,1868.82,16,446.2288,293.00,0.101325,6.34,1983,4,3.0
38405,D2.85 O1 V3 Zr3,1897.74,16,448.2246,293.00,0.101325,6.28,1983,4,3.0
38406,D4.93 O1 V3 Zr3,1965.34,16,452.4179,293.00,0.101325,6.12,1983,4,3.0
38407,O1 V3 Zr3,1802.62,16,442.4790,293.00,0.101325,6.52,1983,3,3.0
408337,Ca1 Cu1 O9 P2 V1,644.45,4,360.5010,293.00,0.101325,3.72,1998,5,1.0
408338,Ca1 Cu1.13 O8.88 P2 V0.88,643.11,4,360.7298,293.00,0.101325,3.73,1998,5,0.88
281550,Ca2 Mg2 Na1 O12 V3,1924.48,8,496.5780,296.00,0.101325,3.43,2003,5,3.0
624884,Co1 S4 V2,209.39,2,289.0660,293.00,0.101325,4.58,1965,3,2.0
1451,C6 H4 K3 N7 Na1 O3 V1,739.70,2,413.3740,293.00,0.101325,1.86,1978,7,1.0
157164,Bi1.64 O4.9 Pb0.18 V0.91,238.02,2,504.7719,293.00,0.101325,7.04,2004,4,0.91
157162,Bi1.86 O5.02 Sb0.09 V0.84,238.61,2,522.7649,293.00,0.101325,7.28,2004,4,0.84
409957,H1 B1 K1 O9 P2 V1,341.68,2,307.7900,295.00,0.101325,2.99,2008,6,1.0
1463,O3 Ti1.99 V0.01,313.60,6,143.8274,293.00,0.101325,4.57,1977,3,0.01
157163,Bi1.85 In0.09 O5 V0.84,239.09,2,519.7314,293.00,0.101325,7.22,2004,4,0.84
1464,O3 Ti1.98 V0.02,313.54,6,143.8578,293.00,0.101325,4.57,1977,3,0.02
157160,Bi1.84 O4.93 V0.83 Zn0.09,237.36,2,511.5618,293.00,0.101325,7.16,2004,4,0.83
1465,O3 Ti1.96 V0.04,313.34,6,143.9186,293.00,0.101325,4.58,1977,3,0.04
157161,Bi1.85 O4.88 Sc0.09 V0.82,238.63,2,510.5053,293.00,0.101325,7.11,2004,4,0.82
1466,O3 Ti1.92 V0.08,312.46,6,144.0402,293.00,0.101325,4.59,1977,3,0.08
1467,O3 Ti1.86 V0.14,312.22,6,144.2226,293.00,0.101325,4.60,1977,3,0.14
157159,Bi1.77 O4.87 V0.88,238.75,2,492.6369,293.00,0.101325,6.85,2004,3,0.88
1468,O3 Ti1.8 V0.2,311.81,6,144.4050,293.00,0.101325,4.61,1977,3,0.2
1469,O3 Ti1.4 V0.6,308.64,6,145.6210,293.00,0.101325,4.70,1977,3,0.6
1470,O3 Ti1 V1,305.07,6,146.8370,293.00,0.101325,4.80,1977,3,1.0
281577,H2 Na1 O13 Rb3 V4,1466.20,4,693.1630,150.00,0.101325,3.14,2003,5,4.0
157165,Mo7.31 Nb1 O28.69 Te0.69 V1.69,2250.17,4,1427.3753,293.00,0.101325,4.21,2007,5,1.69
77173,C1 N1 Nb1 V1,79.95,2,169.8680,293.00,0.101325,7.06,1972,4,1.0
281581,Li1 Mn1 O4 V1,320.61,4,176.8150,297.00,0.101325,3.66,2003,4,1.0
77182,C8 H64.8 N2 Na4 O48.4 V10,5227.37,4,1565.1320,293.00,0.101325,1.99,1997,6,10.0
180513,Bi2 O9 Sr1 V2,771.02,4,751.4510,293.00,0.101325,6.47,2010,4,2.0
1486,K1 O3 V1,317.34,4,138.0370,293.00,0.101325,2.89,1977,3,1.0
1487,H4 N1 O3 V1,337.31,4,116.9760,293.00,0.101325,2.30,1977,4,1.0
5315,Fe1.05 Mn1.88 Na0.18 O38 Pb0.61 Sr0.39 Ti7.03 V7.78 Zn0.26,1950.97,3,1684.6340,293.00,0.101325,4.30,2012,9,7.78
1488,O3 Rb1 V1,343.51,4,184.4070,293.00,0.101325,3.57,1977,3,1.0
1489,Cs1 O3 V1,382.22,4,231.8470,293.00,0.101325,4.03,1977,3,1.0
157185,Mg1.316 O4 V1.684,596.31,8,181.7709,293.00,0.101325,4.05,2007,3,1.684
281590,H21 K4 Na1 O38 V10,1630.59,2,1317.9200,298.00,0.101325,2.68,2004,5,10.0
281593,Na3 O1 S3 V1,677.66,4,232.1010,153.00,0.101325,2.27,2004,4,1.0
157184,Mg1.431 O4 V1.64,596.31,8,182.3252,293.00,0.101325,4.06,2007,3,1.64
624925,Co1 Sb1 V1,194.71,4,231.6200,293.00,0.101325,7.90,1963,3,1.0
260086,O8 V4 Yb1,553.78,4,504.7920,100.00,0.101325,6.05,2008,3,4.0
260087,O8 V4 Yb1,553.54,4,504.7920,65.00,0.101325,6.06,2008,3,4.0
260088,O8 V4 Yb1,555.25,4,504.7920,50.00,0.101325,6.04,2008,3,4.0
260089,O8 V4 Yb1,555.17,4,504.7920,8.00,0.101325,6.04,2008,3,4.0
260083,O8 V4 Yb1,554.99,4,504.7920,250.00,0.101325,6.04,2008,3,4.0
1501,O2 V1,236.32,4,82.9380,293.00,0.101325,2.33,1977,2,1.0
260084,O8 V4 Yb1,554.14,4,504.7920,200.00,0.101325,6.05,2008,3,4.0
1502,O2 V1,235.59,4,82.9380,173.00,0.101325,2.34,1977,2,1.0
260085,O8 V4 Yb1,553.52,4,504.7920,150.00,0.101325,6.06,2008,3,4.0
1503,O2 V1,237.48,4,82.9380,323.00,0.101325,2.32,1977,2,1.0
77204,C1 N1 Ta1 V1,80.62,2,257.9080,293.00,0.101325,10.62,1972,4,1.0
77208,C1 N1 Ti1 V1,75.04,2,124.8580,293.00,0.101325,5.53,1950,4,1.0
419149,H20 K6 O38 V10,1729.86,2,1372.1220,293.00,0.101325,2.63,2010,4,10.0
37336,Li0.2 O2 V1.16,102.71,3,92.4762,293.00,0.101325,4.49,1984,3,1.16
77212,C1 N1 V2,70.70,2,127.8980,293.00,0.101325,6.01,1950,3,2.0
409210,Na1 O5 V2,196.02,2,204.8650,295.00,0.101325,3.47,1998,3,2.0
281619,O13 V6,438.52,2,513.6270,95.00,0.101325,3.89,2003,2,6.0
281620,O13 V6,437.65,2,513.6270,95.00,0.101325,3.90,2003,2,6.0
77222,C4 Nb2 V1 Zr1,91.13,1,376.0240,293.00,0.101325,6.85,1951,4,1.0
77221,C2 Nb1 V1,82.03,2,167.8720,293.00,0.101325,6.80,1949,3,1.0
251432,C2 H14 Cu1 F8 N2 O4 V2,298.06,1,447.5740,100.00,0.101325,2.49,2013,7,2.0
251433,C20 H20 Cu2 F8 N4 O4 V2,1210.23,2,761.3840,100.00,0.101325,2.09,2013,7,2.0
73098,Ba3 Ca4 Cu3 K1 O28 V7,1340.51,2,1606.6420,293.00,0.101325,3.98,1993,6,7.0
248140,Na3 O12 P3 V2,1438.73,6,455.7480,293.00,0.101325,3.16,2010,4,2.0
5330,Ca0.03 Ce0.1 Cr1.62 Fe5.35 La0.18 Mn0.07 Na0.03 O38 Pb0.1 Sr0.53 Ti12.42 U0.41 V0.126 Y0.21,1944.79,3,1820.5096,293.00,0.101325,4.66,2014,14,0.126
259232,O5 P1 V2,354.70,4,212.8450,270.00,0.101325,3.99,2018,3,2.0
259233,O5 P1 V2,354.83,4,212.8450,298.00,0.101325,3.98,2018,3,2.0
259230,O5 P1 V2,354.43,4,212.8450,140.00,0.101325,3.99,2018,3,2.0
259231,O5 P1 V2,354.57,4,212.8450,180.00,0.101325,3.99,2018,3,2.0
259228,O5 P1 V2,354.08,4,212.8450,10.00,0.101325,3.99,2018,3,2.0
259229,O5 P1 V2,354.79,4,212.8450,298.00,0.101325,3.98,2018,3,2.0
281649,Cl11 Nb3 Rb1 V1,1494.63,4,805.0900,293.00,0.101325,3.58,2003,4,1.0
407985,H181 Mo63 N24 Na3 O254 V6,12788.21,2,11001.1920,203.00,0.101325,2.86,1998,6,6.0
180575,K3 O10 S2 V1,519.02,2,392.3580,293.00,0.101325,2.51,2011,4,1.0
407986,H233 Mo57 N27 O262 V6,12818.08,2,10579.0110,183.00,0.101325,2.74,1998,5,6.0
281650,Cl11 Nb3 Tl1 V1,1479.97,4,923.9900,293.00,0.101325,4.15,2003,4,1.0
73127,Ba3 F8 O4 V2,988.63,4,729.8960,293.00,0.101325,4.90,1993,4,2.0
247267,Co2 Fe0.6 Ga1 V0.4,191.03,4,241.4660,293.00,0.101325,8.40,2010,4,0.4
259238,Ca3 Li1 O12 V3 Zn1,1926.85,8,537.3570,293.00,0.101325,3.70,2018,5,3.0
259239,Ca3 Li1 Mg1 O12 V3,1923.56,8,496.2970,293.00,0.101325,3.43,2018,5,3.0
33284,H4 Cs4 O9 V2,1381.59,4,781.5430,293.00,0.101325,3.76,1985,4,2.0
259248,Ag1 Ca1 O4 V1,387.17,4,262.8860,293.00,0.101325,4.51,2017,4,1.0
73149,Ag0.333 O5 V2,527.16,6,217.7957,292.00,0.101325,4.12,1993,3,2.0
625011,Co2 Se4 V1,234.87,2,484.6400,293.00,0.101325,6.85,1965,3,1.0
625012,Co1 Se4 V2,242.98,2,476.6500,293.00,0.101325,6.51,1965,3,2.0
194238,H0.38 O3.62 Sr2 V1,184.63,2,284.4794,293.00,0.101325,5.12,2014,4,1.0
1665,F7 Mn1 Na2 V1,887.67,6,284.8600,293.00,0.101325,3.20,1978,4,1.0
194239,H1.01 O2.99 Sr2 V1,182.95,2,275.0351,293.00,0.101325,4.99,2014,4,1.0
194237,O3.92 Sr2 V1,184.94,2,288.8961,295.00,0.101325,5.19,2014,3,1.0
421347,Cd18 O38 V8,867.56,1,3038.6820,293.00,0.101325,5.82,2010,3,8.0
421348,Cd1.5 O4 V1,365.18,4,283.5360,293.00,0.101325,5.16,2010,3,1.0
73184,Bi1 Ca1 O5 V1,946.22,8,379.9950,293.00,0.101325,5.33,1993,4,1.0
73187,Ba2 Bi1 O11 V3,1046.50,4,812.4690,293.00,0.101325,5.16,1993,4,3.0
30877,O4 Pb0.5 Th0.5 V1,319.84,4,334.5460,293.00,0.101325,6.95,1984,4,1.0
253541,F2.5 Na3 O8.5 P2 V2,872.57,4,416.2815,293.00,0.101325,3.17,2016,5,2.0
30878,O4 Pb0.5 Th0.5 V1,363.60,4,334.5460,293.00,0.101325,6.11,1984,4,1.0
30879,O4 Pb0.5 Th0.5 V1,337.29,4,334.5460,293.00,0.101325,6.59,1984,4,1.0
73194,Cu2 K1 Mg2 O12 V3,985.03,4,559.6280,293.00,0.101325,3.77,1993,5,3.0
77308,O8 V4 Yb1,276.79,2,504.7920,293.00,0.101325,6.06,1997,3,4.0
157294,Cl2 Cu3 O8 Pb1 V2,929.94,4,698.6120,293.00,0.101325,4.99,2007,5,2.0
30880,O6 V2 Zn1,200.35,2,263.2440,293.00,0.101325,4.36,1984,3,2.0
77307,O8 V4 Yb1,556.65,2,504.7920,293.00,0.101325,3.01,1997,3,4.0
253540,F2.5 Na3 O8.5 P2 V2,872.59,4,416.2815,293.00,0.101325,3.17,2016,5,2.0
21837,Bi1 Ca6.5 O28 Pb1.5 V7 Zn1,3982.04,6,1650.2070,293.00,0.101325,4.13,2017,6,7.0
8969,Nb1 O5 V1,454.21,4,223.8450,293.00,0.101325,3.27,2019,3,1.0
281726,Cu1 La14 O36.5 V6,900.16,1,2897.8935,173.00,0.101325,5.35,2002,4,6.0
248156,Bi0.333 O8 Pb2.5 V2,583.45,3,817.4373,293.00,0.101325,6.98,2010,4,2.0
248155,Bi0.333 O8 Pb2.5 V2,580.64,3,817.4373,293.00,0.101325,7.01,2010,4,2.0
36464,O6 Pb1 V2,507.35,4,405.0640,293.00,0.101325,5.30,1985,3,2.0
157328,Nd1 O4 V1,350.17,4,259.1760,293.00,0.101325,4.92,2007,3,1.0
36465,O6 Pb1 V2,789.77,6,405.0640,293.00,0.101325,5.11,1985,3,2.0
409339,H9 O9 P1 V1,700.49,4,234.9730,293.00,0.101325,2.23,1999,4,1.0
157326,Ce1 O4 V1,351.95,4,255.0560,293.00,0.101325,4.81,2007,3,1.0
157327,O4 Pr1 V1,346.68,4,255.8460,293.00,0.101325,4.90,2007,3,1.0
157333,Al20 Gd1 V2,3072.97,8,798.7300,293.00,0.101325,3.45,2007,3,2.0
248165,Bi2 O16 Se4 V2,1316.37,4,1091.6640,293.00,0.101325,5.51,2010,4,2.0
248162,O11 Pb2 Se2 V2,477.40,2,850.1690,293.00,0.101325,5.91,2010,4,2.0
77357,H33 I4 N11 O1 V2,2457.52,4,812.8200,293.00,0.101325,2.20,1996,5,2.0
248163,O18 Pb2 Se5 V3,1650.59,4,1249.9820,293.00,0.101325,5.03,2010,4,3.0
157351,H3.74 Er1 Fe1.86 V0.14,488.75,8,282.0425,293.00,0.101325,7.67,2007,4,0.14
73258,O8 Sr3 V2,549.60,3,492.7320,293.00,0.101325,4.47,1993,3,2.0
157347,Co8.71 Er1 V3.29,329.60,2,848.1329,293.00,0.101325,8.55,2007,3,3.29
157346,Er1 Fe10.4 V1.6,341.05,2,829.6040,293.00,0.101325,8.08,2007,3,1.6
5331,Ca0.014 Ce0.021 Fe6.69 La0.01 Mn0.005 Na0.019 O38 Pb0.25 Sr0.31 Ti12.07 U0.86 V0.37 Y0.07 Zn0.3,1951.65,3,1893.7034,293.00,0.101325,4.83,2014,14,0.37
77371,Si2 V1,114.61,3,107.1120,293.00,0.101325,4.66,1941,2,1.0
625111,Co0.5 Si0.2 V0.3,669.23,58,50.3642,293.00,0.101325,7.25,1961,3,0.3
608727,Al0.5 Nb0.5 V1,30.55,1,110.8850,293.00,0.101325,6.03,1971,3,1.0
625108,Co4 Si1.5 V4.5,1926.24,16,507.0790,293.00,0.101325,6.99,1961,3,4.5
625109,Co0.29 Si0.71 V3,104.55,2,189.8508,293.00,0.101325,6.03,1977,3,3.0
625112,Co1 Si1 V1,142.63,4,137.9560,293.00,0.101325,6.42,1961,3,1.0
625118,Co0.88 Si1.12 V1,142.59,4,134.2547,293.00,0.101325,6.25,1963,3,1.0
625119,Co0.6 Si0.1 V0.3,673.60,58,53.4486,293.00,0.101325,7.64,1966,3,0.3
410515,Cu0.896 O12.95 Sr5 V3,658.44,2,855.0479,295.00,0.101325,4.31,1999,4,3.0
625116,Co3 Si2 V5,1934.69,16,487.6620,293.00,0.101325,6.70,1962,3,5.0
391151,C24 H116 Bi2 N6 Na4 O94 V2 W20,2893.87,1,6281.9400,213.00,0.101325,3.60,2004,8,2.0
391147,H58 As2 K6.6 Na5.4 O98 V3 W18,4795.58,2,5620.5320,213.00,0.101325,3.89,2004,7,3.0
625120,Co1 Si1 V1,146.22,4,137.9560,293.00,0.101325,6.27,1969,3,1.0
255101,H6 Na2 O18 P6 U1 V2,458.13,1,865.7400,293.00,0.101325,3.14,2018,6,2.0
391248,Ca10 Fe0.8 O24 V5.2,1135.04,2,1094.3440,294.00,0.101325,3.20,2003,4,5.2
77394,C1 Ru3 V1,58.86,1,366.1610,293.00,0.101325,10.33,1983,3,1.0
1898,Na1 O5 V2,196.05,2,204.8650,293.00,0.101325,3.47,1975,3,2.0
198319,Ru1 V1,26.33,1,152.0100,110.00,0.101325,9.59,1971,2,1.0
1908,In2 O5 V1,371.69,4,360.5750,293.00,0.101325,6.44,1975,3,1.0
77401,C0.5 Si0.5 V3,105.60,2,172.8685,293.00,0.101325,5.44,1981,3,3.0
5348,H3.51 Al5.63 B3 Ca0.34 Cr0.16 F0.054 Fe0.003 K0.01 Mg2.72 Na0.48 O30.946 Si5.95 Ti0.04 V0.5,1590.40,3,978.1614,293.00,0.101325,3.06,2004,14,0.5
5349,H3.63 Al6.23 B3 Ca0.077 F0.004 Fe0.6 K0.004 Mg2.08 Mn0.003 Na0.75 O30.996 Si5.99 Ti0.084 V0.003 Zn0.009,1587.26,3,977.8830,293.00,0.101325,3.07,2004,15,0.003
5347,H3.54 Al5.37 B3 Ca0.25 Cr0.3 F0.081 K0.012 Mg2.55 Na0.46 O30.919 Si5.95 Ti0.024 V0.8,1593.21,3,984.7644,293.00,0.101325,3.08,2004,13,0.8
77412,C4 Ta1 V1.5 Zr1.5,88.72,1,442.2340,293.00,0.101325,8.28,1951,4,1.5
1925,K2 O8 V3,410.30,2,359.0120,293.00,0.101325,2.91,1975,3,3.0
73344,H4 Na0.5 O7 P1 V1,515.77,4,209.4300,297.00,0.101325,2.70,1991,5,1.0
73345,H3 K0.5 O6.5 P1 V1,251.93,2,208.4775,297.00,0.101325,2.75,1991,5,1.0
5352,H3.47 Al6.2 B3 Ca0.26 Cr0.015 F0.06 Fe0.8 K0.003 Mg2.03 Mn0.009 Na0.56 O30.94 Si5.88 Ti0.06 V0.009,1587.04,3,986.5502,293.00,0.101325,3.10,2004,15,0.009
73353,F6 Nb1 V1,369.09,3,257.8500,293.00,0.101325,3.48,1992,3,1.0
73354,F6 V1 Zr1,527.51,4,256.1600,293.00,0.101325,3.23,1992,3,1.0
411895,H229 Mo57 N27 O260 V6,12937.75,2,10542.9810,20.00,0.101325,2.71,2002,5,6.0
5351,H3.47 Al6.2 B3 Ca0.26 Cr0.009 F0.126 Fe0.83 K0.002 Mg2.01 Mn0.003 Na0.56 O30.87 Si5.86 Ti0.054 V0.009 Zn0.009,1587.66,3,986.9321,293.00,0.101325,3.10,2004,16,0.009
5350,H3.57 Al6.3 B3 Ca0.094 Cr0.003 F0.05 Fe0.58 K0.003 Mg2.06 Na0.72 O30.95 Si5.98 Ti0.063 V0.003 Zn0.012,1585.17,3,977.0991,293.00,0.101325,3.07,2004,15,0.003
100478,H4 Mn10 Na2.29 O38 Si11 V1,745.19,1,1573.9271,293.00,0.101325,3.51,1980,6,1.0
33706,K1 O3 V1,321.94,4,138.0370,293.00,0.101325,2.85,1960,3,1.0
33707,H4 N1 O3 V1,336.77,4,116.9760,293.00,0.101325,2.31,1960,4,1.0
33708,H2 K1 O4 V1,409.35,4,156.0520,293.00,0.101325,2.53,1960,4,1.0
77443,C6 H45 N6 O48 P8 V9,2669.52,2,1675.6400,293.00,0.101325,2.08,1993,6,9.0
421363,Bi1.92 K2.91 O11.6 P1.38 V1.52,1179.61,4,820.7784,293.00,0.101325,4.62,2011,5,1.52
180768,Bi2 K3 O11.92 P1.16 V1.82,1207.69,4,854.6041,293.00,0.101325,4.70,2011,5,1.82
5357,H3.5 Al6.29 B3 Ca0.19 Cr0.006 F0.054 Fe0.37 K0.013 Mg2.21 Mn0.012 Na0.59 O30.946 Si5.95 Ti0.144 V0.015 Zn0.006,1581.30,3,974.0104,293.00,0.101325,3.07,2004,16,0.015
1981,Cl1 O1 V1,98.67,2,102.3890,293.00,0.101325,3.45,1975,3,1.0
260212,O3 V2,829.68,16,149.8770,293.00,0.101325,4.80,2009,2,2.0
5356,H3.51 Al6.34 B3 Ca0.15 Cr0.003 F0.07 Fe0.35 K0.01 Mg2.18 Mn0.012 Na0.61 O30.93 Si5.94 Ti0.13 V0.024 Zn0.021,1580.72,3,972.6420,293.00,0.101325,3.07,2004,16,0.024
412712,H14 N2 O24 S4 V6,1159.91,2,859.9980,293.00,0.101325,2.46,2003,5,6.0
5353,H3.63 Al6.39 B3 Ca0.1 F0.004 Fe0.49 K0.003 Mg2.15 Na0.71 O30.996 Si5.92 Ti0.04 V0.003 Zn0.012,1583.46,3,973.6788,293.00,0.101325,3.06,2004,14,0.003
5354,H3.62 Al6.11 B3 Ca0.11 F0.02 Fe0.78 K0.003 Mg2.09 Mn0.006 Na0.68 O30.98 Si5.96 Ti0.042 V0.069 Zn0.009,1587.88,3,985.3262,293.00,0.101325,3.09,2004,15,0.069
412713,H11 N1 O9 S1.5 V1,1769.25,8,268.1220,293.00,0.101325,2.01,2003,5,1.0
1993,H4 Ca2 O9 V2,391.32,2,330.0630,293.00,0.101325,2.80,1975,4,2.0
420781,Nb10.7 O32.7 V2.38,1219.51,2,1638.5415,295.00,0.101325,4.46,2010,3,2.38
657971,Ni1.2 V0.8 Zr1,357.16,8,202.4240,293.00,0.101325,7.53,1994,3,0.8
77466,C2 Ti1 V1,77.09,2,122.8620,293.00,0.101325,5.29,1967,3,1.0
39215,H8 Co1 O10 V2,829.61,4,328.8640,293.00,0.101325,2.63,1990,4,2.0
5365,H3.25 Al5.26 B3 Ca0.41 Cr0.168 F0.31 Fe0.006 K0.015 Mg2.78 Na0.48 O30.69 Si5.91 Ti0.027 V0.83 Zn0.015,1596.49,3,989.7728,293.00,0.101325,3.09,2004,15,0.83
39217,H40 Mg2 N2 O44 V10,913.81,1,1330.3100,293.00,0.101325,2.42,1990,5,10.0
5362,H3.41 Al6.21 B3 Ca0.007 Cr0.006 F0.021 Fe0.54 K0.011 Mg2.21 Mn0.003 Na0.74 O30.979 Si6 Ti0.021 V0.003 Zn0.003,1581.47,3,971.4031,293.00,0.101325,3.06,2004,16,0.003
39218,H32 Mg2 O44 Rb2 V10,910.16,1,1465.1720,293.00,0.101325,2.67,1990,5,10.0
260225,Mn0.6 O7 V2 Zn1.4,821.58,6,338.3550,298.00,0.101325,4.10,2009,4,2.0
5363,H3.4 Al6.98 B3 Ca0.01 F0.038 Fe1.365 K0.006 Mg0.61 Mn0.054 Na0.45 O30.962 Si5.95 Ti0.027 V0.003 Zn0.012,1573.46,3,994.6179,293.00,0.101325,3.15,2004,15,0.003
5361,H3.51 Al5.81 B3 Ca0.16 F0.042 Fe1.4 K0.005 Mg1.73 Na0.73 O30.958 Si5.91 Ti0.09 V0.045 Zn0.015,1597.44,3,1006.0293,293.00,0.101325,3.14,2004,14,0.045
157491,Bi2 Ga1 O7 V1,232.75,2,650.6130,295.00,0.101325,9.28,2007,4,1.0
625240,Co16 Sm2 V1,759.63,3,1294.5200,293.00,0.101325,8.49,1982,3,1.0
39261,H2 O10 P3 V1,739.65,4,305.8560,293.00,0.101325,2.75,1990,4,1.0
157496,Bi0.8 O1.7 V0.2,125.92,3,204.5703,293.00,0.101325,8.09,2006,3,0.2
73492,H6 Cs1 O14 P3 V2,1126.57,4,557.7340,293.00,0.101325,3.29,1993,5,2.0
73493,H7 K1 O15 P3 V2,1164.33,4,480.9310,293.00,0.101325,2.74,1993,5,2.0
194367,Na0.5 O2 V1,650.52,16,94.4330,293.00,0.101325,3.86,2014,3,1.0
73494,H7 K2 O20 P4 V3,800.41,2,681.9360,293.00,0.101325,2.83,1993,5,3.0
73495,H4 Ni0.5 O7 P1 V1,521.03,4,227.2900,297.00,0.101325,2.90,1993,5,1.0
201014,H77 Mo10 O76 P1 V2,3032.28,2,2385.7900,296.00,0.101325,2.61,1980,5,2.0
